,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
68,1702049346.679348,-920913,-1071129,-920913,-1071129,125.76560931591524,602.9521197288284,130.09140827790236,623.6910933468,Max Werner,CMJ,double,both,0.9670531749725342
69,1702049346.69355,-921198,-1070121,-921198,-1070121,125.80081887973876,603.1209232774105,129.96424031968613,623.0814180119837,Max Werner,CMJ,double,both,0.981255292892456
70,1702049346.707772,-920804,-1068844,-920804,-1068844,125.75214320203186,602.8875597751601,129.80313567420782,622.3090416205546,Max Werner,CMJ,double,both,0.9954771995544434
71,1702049346.7221131,-918881,-1067355,-918881,-1067355,125.51457130297005,601.7485800420958,129.6152853867237,621.4084398610887,Max Werner,CMJ,double,both,1.0098183155059814
72,1702049346.7363122,-918128,-1065511,-918128,-1065511,125.42154392907847,601.3025832979473,129.38264876474875,620.2931210938253,Max Werner,CMJ,double,both,1.024017333984375
73,1702049346.7507288,-917580,-1063048,-917580,-1063048,125.35384273267397,600.9780066501474,129.07191991446442,618.8034084453602,Max Werner,CMJ,double,both,1.0384340286254883
74,1702049346.7648141,-917243,-1062664,-917243,-1062664,125.31220896773178,600.7784038576135,129.0234749780011,618.571151174954,Max Werner,CMJ,double,both,1.0525193214416504
75,1702049346.77915,-918103,-1062754,-918103,-1062754,125.41845537084833,601.2877759691244,129.0348292599847,618.6255864727054,Max Werner,CMJ,double,both,1.0668551921844482
76,1702049346.7933362,-918798,-1063360,-918798,-1063360,125.50431728964602,601.6994197104035,129.11128142534088,618.9921174775653,Max Werner,CMJ,double,both,1.0810413360595703
77,1702049346.807395,-919308,-1065043,-919866,-1065043,125.63626049723729,602.3319887977216,129.32360649843406,620.0100575455176,Max Werner,CMJ,double,both,1.0951001644134521
78,1702049346.8205628,-101,-1065884,-920934,-1065884,125.76820370482855,602.9645578850397,129.4297059556363,620.518725161173,Max Werner,CMJ,double,both,1.1082680225372314
79,1702049346.834917,-921784,-1066739,-922002,-1066739,125.90014691241981,603.5971269723577,129.53757163448043,621.0358604898119,Max Werner,CMJ,double,both,1.1226222515106201
80,1702049346.849289,-923071,-1068354,-923071,-1068354,126.03221366234028,604.2302883528288,129.7413179167416,622.0126716661299,Max Werner,CMJ,double,both,1.1369941234588623
81,1702049346.863436,-923669,-1068831,-923669,-1068831,126.10609197520506,604.5844796582747,129.80149561125464,622.3011787442127,Max Werner,CMJ,double,both,1.1511411666870117
82,1702049346.877751,-923685,-1069082,-923685,-1069082,126.10806865247234,604.5939563487213,129.83316144211997,622.452992741275,Max Werner,CMJ,double,both,1.1654562950134277
83,1702049346.891843,-923137,-1068953,-923137,-1068953,126.04036745606783,604.2693797009215,129.81688697127683,622.374968814498,Max Werner,CMJ,double,both,1.1795482635498047
84,1702049346.9060428,-923092,-1066945,-923092,-1066945,126.03480805125359,604.24272650904,129.563560324354,621.1604568379986,Max Werner,CMJ,double,both,1.1937479972839355
85,1702049346.920319,-922929,-1065904,-922929,-1065904,126.01467065159314,604.1461827251143,129.43222912941044,620.5308218940067,Max Werner,CMJ,double,both,1.208024263381958
86,1702049346.934431,-922763,-1064985,-922763,-1064985,125.99416262494505,604.0478620617296,129.31628929448908,619.9749770203,Max Werner,CMJ,double,both,1.2221362590789795
87,1702049346.948651,-922945,-1064173,-922945,-1064173,126.01664732886042,604.1556594155609,129.21384843925932,619.4838496672535,Max Werner,CMJ,double,both,1.236356258392334
